Date,Method,Window,Mode,Hub_ticker,Hub_degree,Hub_tied,Hub_sector,N_nodes,Is_dominant_hub
2022-06-20,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-06-21,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-06-22,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-06-23,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-06-24,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-06-27,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-06-28,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-06-29,spearman,240,,CEMEXCPO.MX,6,False,Materials,35,False
2022-06-30,spearman,240,,TLEVISACPO.MX,6,True,Telecom,35,False
2022-07-01,spearman,240,,CEMEXCPO.MX,6,True,Materials,35,False
2022-07-04,spearman,240,,CEMEXCPO.MX,6,True,Materials,35,False
2022-07-05,spearman,240,,CEMEXCPO.MX,6,True,Materials,35,False
2022-07-06,spearman,240,,CEMEXCPO.MX,6,False,Materials,35,False
2022-07-07,spearman,240,,CEMEXCPO.MX,6,True,Materials,35,False
2022-07-08,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-07-11,spearman,240,,CEMEXCPO.MX,6,False,Materials,35,False
2022-07-12,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-07-13,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-07-14,spearman,240,,CEMEXCPO.MX,6,True,Materials,35,False
2022-07-15,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-07-18,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
